did,name,version,status,format,file_id,default_target_attribute,upload_date,NumberOfInstances,NumberOfFeatures,NumberOfNumericFeatures,NumberOfSymbolicFeatures,dataset_md5_checksum,metadata_response_sha256
1144,AP_Prostate_Kidney,1,active,ARFF,54027,Tissue,2014-10-07T00:54:19,329,10936,10935,1,aca5863904858eb4e255885d1fd530eb,a6163eac332c6a09ecc068477f783c41c7575a14f539a31c8ddc21b3f4f6a7c9
1145,AP_Breast_Colon,1,active,ARFF,54028,Tissue,2014-10-07T00:54:26,630,10936,10935,1,5164fe2dda21a29d7e87b67516c7a6d1,8751aabf91e7e22ccb8828b6ec8672e71e782c174da6fc42bbb631bf89413d8e
1146,OVA_Prostate,1,active,ARFF,54029,Tissue,2014-10-07T00:54:39,1545,10937,10936,1,f3d1662ef9bc516689c6d4a7774ceb61,9835a33e7d22959c6e4f213e6b066116a6c8360c83acf0614a32cddda53d3788
1147,AP_Omentum_Kidney,1,active,ARFF,54030,Tissue,2014-10-07T00:54:45,337,10936,10935,1,1a4a0964dffb2eb44fd4f637c1077d66,1cf81ccde61970ca03302062b2e758c8199179134d7d80a2bc9ac3ee63abbc49
1148,AP_Breast_Uterus,1,active,ARFF,54031,Tissue,2014-10-07T00:54:50,468,10937,10936,1,351dd918852b17709a3123010de1f9ce,483d1148b35f407760025a38883af5333ccded8591beb7b879d21af5022588dd
1149,AP_Ovary_Kidney,1,active,ARFF,54032,Tissue,2014-10-07T00:54:56,458,10936,10935,1,faa1add81eb15a8e92a771bd8c3ed88f,405dcdbaa2c7b9cbc8133ba227a1d58d70e711e5382f69b68556364bb121859a
1150,AP_Breast_Lung,1,active,ARFF,54033,Tissue,2014-10-07T00:55:01,470,10936,10935,1,3e85460e83198358a9c93e90e1a64a65,39c0eecfcace996f01210a377a9dadc99fdc04324c8f2b9877a494248fc4b70a
1151,AP_Endometrium_Omentum,1,active,ARFF,54034,Tissue,2014-10-07T00:55:05,138,10936,10935,1,49ff5e69a3b3f39db8353951ed280f66,ea8ba4ff3fc4bd41ee8abf27180ce933dfc0d4365f3a426bbf9b50f5afeeb93c
1152,AP_Prostate_Ovary,1,active,ARFF,54035,Tissue,2014-10-07T00:55:09,267,10936,10935,1,96d81376a84c430fd3422baed99f68c9,2b9b575826c3ad6687ee1fe2fe569888cb4ad869238e46bccea86e7f3856d3a8
1153,AP_Colon_Ovary,1,active,ARFF,54036,Tissue,2014-10-07T00:55:15,484,10936,10935,1,70986603d6bf8dfe0219c505813b071e,29bf4fee8e2b4a66286b8dde775c150778ff76f4741d8bfa79620bb1578ce57c
1154,AP_Endometrium_Lung,1,active,ARFF,54037,Tissue,2014-10-07T00:55:18,187,10936,10935,1,0c2a11fe66f9862809d0a157c2096ef1,0857264c46b351006e47df06e9101729fe29d768a09fada452f9d52e0628d4ee
1155,AP_Prostate_Lung,1,active,ARFF,54038,Tissue,2014-10-07T00:55:22,195,10936,10935,1,dc2c312c8adebea1de196ebd63e18f89,822733d6c85886cd8c92cb914e90550ecaa44ee8ef68afeb78ee32e8bee322d5
1156,AP_Omentum_Ovary,1,active,ARFF,54039,Tissue,2014-10-07T00:55:26,275,10936,10935,1,e7eb123f6648db999bb63cb3656406d4,6e749130ee81d6e070c0bd21f859cf7452083606faaae1c6640e85730ba810c2
1157,AP_Endometrium_Kidney,1,active,ARFF,54040,Tissue,2014-10-07T00:55:30,321,10936,10935,1,07b0cd5f9608625154d06b01c1c59cf7,e1c61b215fe32a1f9c888fa9cadb2e7732975ef121e1350be455cac3502fc538
1158,AP_Breast_Kidney,1,active,ARFF,54041,Tissue,2014-10-07T00:55:37,604,10936,10935,1,fc377bd8674e9b31b4e8ff3aebb4195f,52dbb8780a0c60808155a2abbce89bee625cde49348181c343edb81b5879e9a4
1159,AP_Endometrium_Ovary,1,active,ARFF,54042,Tissue,2014-10-07T00:55:41,259,10936,10935,1,2cde520a64d3f1654363b23e0e92600a,5d893e83a580172c43e7c62cabb2a56ba21759f3a7feaff5c288a8f0b0570bb4
1160,AP_Colon_Uterus,1,active,ARFF,54043,Tissue,2014-10-07T00:55:46,410,10936,10935,1,10c3134a8fb57ab05fce2689738634b8,275c8ce5c5a4026c1f61f554c87c650c4abca1745faa0796948fc62054cb8718
1161,OVA_Colon,1,active,ARFF,54044,Tissue,2014-10-07T00:56:00,1545,10936,10935,1,9af001ad72c458d1b76d2c5a2cf63b03,031f6da2960a00349c26894e66c24447b99c01e38a9cf80e934f97fdf859eae1
1162,AP_Ovary_Uterus,1,active,ARFF,54045,Tissue,2014-10-07T00:56:06,322,10936,10935,1,d8216748b168ffc0e3ca1ab442e9402b,e059cf51b8f76a7bb72ff2d538efa76c54feba51c7d6fddaa3ad4f8ff37282f6
1163,AP_Lung_Kidney,1,active,ARFF,54046,Tissue,2014-10-07T00:56:11,386,10936,10935,1,cbb3440c8ceb332cf13577af7f311be6,126e1340387a66aaf8ddf876f1b6b2bd3975608b3df79a2c1f708753e8ba70c3
1164,AP_Endometrium_Uterus,1,active,ARFF,54047,Tissue,2014-10-07T00:56:15,185,10936,10935,1,1244560b13e08eb10999826a472f81f9,22e86944432a078ee9f49abac01bc50be06ee3d1fa3277ef44276d60a242c67f
1165,AP_Breast_Ovary,1,active,ARFF,54048,Tissue,2014-10-07T00:56:22,542,10936,10935,1,34b9a838898fb87a2853599a26eaa141,14b9ff0339945ea6bc39bdbdbf3321055ad05fcc09c2ac2e6cdf7727a9fb2de4
1166,OVA_Ovary,1,active,ARFF,54049,Tissue,2014-10-07T00:56:37,1545,10936,10935,1,8bd120cb9d09df16ab03afd049de1e09,4ea0972161f0f1b8d8d3a5ef7d311d292e6c179bd0d12217929c2a08b739e8c6
1167,pc1_req,1,active,ARFF,54056,DEFECT,2014-10-07T02:50:49,320,9,7,2,3fba90d0a8ead05626df0d0a81c093c7,307174c01beed646a7baecd41aa2c8189ca11c08ccfaa6199c885138d4223264
1169,airlines,1,active,ARFF,66526,Delay,2014-10-10T01:16:31,539383,8,3,5,2c1189a18602a2cfdfe952b7d262562b,46b6b65016525c8dda7f96bda973d1f861233bcc21570b66bbc0d459bf15fbb9
1178,BNG(solar-flare),1,active,ARFF,150656,X-class_flares_production_by_this_region,2014-11-12T12:13:14,663552,13,0,13,5dc14d82580d27f169aecdb1fc4b07ca,f88d37f7fb9b051b6f909fc515fe9d84f60f9a8dd1a0844bbc8faf26fdef4d5c
1180,BNG(spect_test),1,active,ARFF,150662,OVERALL_DIAGNOSIS,2014-11-12T12:13:41,1000000,23,0,23,a3d042115fbb176c16c343166df012fd,85e1feb783fc3f943c0b135597a404b603521a618913570a2a39af0086120c58
1181,BNG(spectf_test),1,active,ARFF,150671,OVERALL_DIAGNOSIS,2014-11-12T12:15:04,1000000,45,44,1,c0b74ed2fd3d106097ebfe4cdba1ec72,461e8e370626fa4a6a43c05433a54c7e5c14a18fd674d1050bdf0b267373d238
1182,BNG(adult),1,active,ARFF,150672,class,2014-11-12T12:15:31,1000000,15,2,13,737e9cf58d33711e6760ba31979e3843,9d5804be61b26258ebc2c5c3a87b9e8c019a2cda7cb8060db0bd26129a8d1638
1205,BNG(Australian),1,active,ARFF,150767,Y,2014-11-12T13:54:29,1000000,15,14,1,46d50101fb8997da13d739052e7835ff,8dcb179f6183b8ec9aa2d8dc898267bf5bfdb82ed3015f5dc3cb3a108c2d351f
1211,BNG(SPECT),1,active,ARFF,150789,OVERALL_DIAGNOSIS,2014-11-12T14:23:01,1000000,23,0,23,1541a90ecfad0e3f056d5662692ebef3,68ad4c401d0f1f313ab382329c77b3ec70177d8e6c063be91ee1484ee746aa0f
1212,BNG(SPECTF),1,active,ARFF,150790,OVERALL_DIAGNOSIS,2014-11-12T14:24:25,1000000,45,44,1,de4e3744c93a706b472390634ba55870,42758eff30c725dba8e6f715668e02592d93b3ae4d71cc4c8854974aa63c718b
1216,Click_prediction_small,1,active,ARFF,183030,click,2014-11-23T23:50:22,1496391,10,9,1,992604adeb69ffb8c638f62cbbdbe135,3a1908f58630569ff973756ebe26202b194c651dc9f18d5923dc6935369fc4a6
1217,Click_prediction_small,2,active,ARFF,183039,click,2014-11-24T00:30:23,149639,12,11,1,3de0ce7016e1679174792971c3c28677,4b6c0ad312bee5b82bdee592192d34c5c94fe8ad4c050cd338bf59972233c7e1
1218,Click_prediction_small,3,active,ARFF,183150,click,2014-11-24T10:26:05,1997410,12,11,1,1f2d6b2dd82e4902026bf589aeeaeab2,208d5e89d701294885c6dd857213bafc66493a306943e2acb80399a2039c7aa6
1219,Click_prediction_small,4,active,ARFF,183151,click,2014-11-24T10:27:04,399482,12,11,1,eaac0b029e876f0b8ee7a134fd22bae5,bd430974eb657eb50cc325997d82d58db632a1c914d866f625e95f4073e7b65b
1220,Click_prediction_small,5,active,ARFF,184157,click,2014-11-27T01:18:40,39948,10,9,1,2d0de4e34d32f9baf601ca3c917a9187,b2d0e3d07f2f3da576a86b3e681948ea7dad73467d6fd2ea98bb463c7e781049
1235,Agrawal1,1,active,ARFF,520800,class,2015-02-13T03:26:17,1000000,10,6,4,62d12ddc86636752190b5934d98a52bb,45db1becde62061033c42d0037d07a39cadcd67436b67432876f185b52cab5c8
1236,Stagger1,1,active,ARFF,520801,class,2015-02-13T03:26:37,1000000,4,0,4,3d897f2903b1373dbce251256bb886e1,1dbcba6c822461c1b3d7e5bf5adf37f2f42b4fd854576cd27fed2b80f7de1624
1237,Stagger2,1,active,ARFF,520802,class,2015-02-13T03:26:57,1000000,4,0,4,f525a791215635a0b87dc3b64d3f5031,eedd6bc2feb40fbad6706f5f0c0e05c8afa53d10366d9d9b97ce8c337c9b1834
1238,Stagger3,1,active,ARFF,520803,class,2015-02-13T03:27:16,1000000,4,0,4,a12674e732bd61fecfa2dcbcf5a9cdee,cf00a1f21f4ea8264c57bfb93629ee26fbc46b2e53a812c0d3d4f5611bd6c689
1240,AirlinesCodrnaAdult,1,active,ARFF,522887,Delay,2015-02-14T02:50:08,1076790,30,13,17,562b3ff0abe018d8e7a5d498645a7dd8,7c314b2a88d8c2d19adac46fc6b778a6335b2a709cae584652c55164f6caedab
1241,codrnaNorm,1,active,Sparse_ARFF,522888,codrna_Y,2015-02-14T02:50:40,488565,9,8,1,7e0d78d35b49661e86f80439ce2f6380,e9042ab3b2c333172f6b6086df99cc8e94c44c17b6e974cdafbacbc3797e1690
1242,vehicleNorm,1,active,Sparse_ARFF,522889,Y,2015-02-14T02:52:02,98528,101,100,1,da3f30ff4ee34e5752031dc3d7cd33fe,84b8c5be0f10e3e1c42af4c688625749f7b69feb19dc1cb66da068f48e92f682
1369,"BNG(kr-vs-kp,1000,1)",1,active,ARFF,583646,class,2015-02-22T23:15:20,1000000,37,0,37,cf0588894bbbfe1b2b77ab1f1872b817,46811b0d87f54dc5d95369017d47c8276b78473d1e300cae22506e749b5a9d43
1370,"BNG(kr-vs-kp,1000,5)",1,active,ARFF,583649,class,2015-02-22T23:16:51,1000000,37,0,37,82848d3077dca3c1a957c12ca179ab5a,df3f7eb2269cd0aacb580e454b675c2083c4489ab650dccd3f0760e81ec083db
1371,"BNG(kr-vs-kp,1000,10)",1,active,ARFF,583650,class,2015-02-22T23:18:21,1000000,37,0,37,fe3256f79f7a7162d199db8db8ef3071,146b0ad9b3d2e6264aa2fc86eae0ebe6dbb88c9712c403e8543e80077f502f2a
1372,"BNG(kr-vs-kp,5000,1)",1,active,ARFF,583677,class,2015-02-22T23:19:50,1000000,37,0,37,9d218503363553e4913c64ed773fbef5,877e9d00a2a502797c5b98ad335f1963b4a67f7e9d144317b28fa9b8e35071e6
1373,"BNG(kr-vs-kp,5000,5)",1,active,ARFF,583754,class,2015-02-22T23:21:30,1000000,37,0,37,4e01f3220bae6a9c40da414b1a828228,39de55c7272924b9679b81d6c54023705159057dec942ad236209680fd4d4f08
1374,"BNG(kr-vs-kp,5000,10)",1,active,ARFF,583761,class,2015-02-22T23:22:58,1000000,37,0,37,6919cb70f3c9aeaed66b6287eea73752,2086f1f055e32718a3e17e4bd26154a7d4659add53f3d3d77edf168c3f3fedeb
1375,"BNG(kr-vs-kp,10000,1)",1,active,ARFF,583762,class,2015-02-22T23:24:26,1000000,37,0,37,11e636d9db785074bb03cc188c1b4948,53154ed2fb569aef5ba9d3768d737456549edd96ec7d95ec9f9e9c6b89a64817
1376,"BNG(kr-vs-kp,10000,5)",1,active,ARFF,583765,class,2015-02-22T23:25:54,1000000,37,0,37,b370a94a4a15a89f9be347ff0af1d764,e92c095a1973c55e18e93de7f4b5244854fe5db03492909cc8974db74c0bf657
1377,"BNG(kr-vs-kp,10000,10)",1,active,ARFF,583774,class,2015-02-22T23:27:27,1000000,37,0,37,b22e4ca8576617602b602bd383159028,d82f75e78530fd13b02c7716dc937cb813b6109bb2066da1aa6d2ff058c0034e
1412,lungcancer_GSE31210,1,active,ARFF,964755,OS_event,2015-03-12T14:29:06,226,24,21,3,e340c41c1783758d5590ef33295ec0d9,f2c932bacab96eb1ba0ef5c40fecc736d4a4a591e74c8aceed69eb72554b6d8a
1441,KungChi3,1,active,ARFF,1582937,def,2015-05-19T16:39:20,123,40,39,1,51e39eb1739b2136562c9dd39f25116c,cb05e84b28d761fc766021992ef2a1aa634d81e25cc2fc729660a31def5d9153
1442,MegaWatt1,1,active,ARFF,1582938,def,2015-05-19T16:39:46,253,38,37,1,e3509dabf12c68a0c73fd0c79d699524,1e827a64ae340090fc2e23f50f334debabb868b369dadb7d3b49962de9a59513
1443,PizzaCutter1,1,active,ARFF,1582939,def,2015-05-19T16:40:07,661,38,37,1,0acb723daced712b685f46ee1e3975a9,123de43d6fe6cefba08a57695f370bc0f1952d42c0a2e052534a5c8eaf71b4a0
1444,PizzaCutter3,1,active,ARFF,1582940,def,2015-05-19T16:40:32,1043,38,37,1,7813575fdd90deb89c4f9fe7289614d9,5ae9efea73aa61d8d0f5e26b03114c6fc256ad8d5922cb56bdc384e9ed3bb04d
1446,CostaMadre1,2,active,ARFF,1582984,def,2015-05-19T17:19:53,296,38,37,1,43992ca2e27fee7043b8d20fdd760e19,3da30d7f937f190cbf04ba47309be56807eadbd43bc2729980f0331db99532ae
1447,CastMetal1,1,active,ARFF,1583313,def,2015-05-20T15:54:47,327,38,37,1,23212a6f2dcdfdd80fcf96c08d0c0be5,ed9144580b93db66c464ebc21188294cefb738380705850e95c5906f218e2c84
1448,KnuggetChase3,1,active,ARFF,1583314,def,2015-05-20T15:55:34,194,40,39,1,178d63cffeea94915521709bce9403cd,00f94b02b4b71d5ee97ac4e321a323b13faa35f84fbaa76517da222d89a3b919
1449,MeanWhile1,1,active,ARFF,1583315,def,2015-05-20T15:56:02,253,38,37,1,ea179a50d4adb487e9d09a76345fecd8,c8eafedfb5606a61efae5f17c214c932b8962c0026be5c60d3adffb45d27f9d9
1450,MindCave2,1,active,ARFF,1583316,def,2015-05-20T15:56:20,125,40,39,1,2e45d67217ef374b50b484114762e7be,371ae1db5ddf583f7f49be15107ce3fd349af76b6e9448288f9de426b1065102
1451,PieChart1,1,active,ARFF,1583317,def,2015-05-20T15:56:42,705,38,37,1,1fcaa655ba7e5484d39f1a925b026c80,196e16bd71258e5033adf458804f8aa64b9577a7430652d25409386c8bb3443b
1452,PieChart2,1,active,ARFF,1583318,def,2015-05-20T15:57:07,745,37,36,1,681175c8e9a226bae4e2aa56f33ed0a7,27f815d4bfbba53256cc978cd4bd72f10600b0d04f4ac926f76f847379397356
1453,PieChart3,1,active,ARFF,1583319,def,2015-05-20T15:57:33,1077,38,37,1,f4a75c27dc9e8f25ad6dc538e815d4d9,bfc67b3b3731861df83cd773de16fc20ace76ca3a13419ac7eadfc666252d728
1455,acute-inflammations,1,active,ARFF,1584100,Class,2015-05-20T20:10:31,120,7,1,6,725a1e0028f7bd95bfff5e567b2807a2,5e04b4ce2129878aa25b79a7947ad21f2cc04f7ebe57df57cbf1a6324b999c4d
1458,arcene,1,active,ARFF,1586211,Class,2015-05-21T20:52:02,200,10001,10000,1,55500a922686d83a6b892cd5386f8241,c7cc04a45ac30ad5d9094cf83c76e4eb039498e9d650e219cea7342cf4cc349e
1460,banana,1,active,ARFF,1586217,Class,2015-05-21T22:02:20,5300,3,2,1,e0d419c1e3cc5c19ed37be5a746ce5ed,ada6f7aabb7f81fe4015d4a093d0a2aff2aad1200d2ec45208452b25585b190f
1461,bank-marketing,1,active,ARFF,1586218,Class,2015-05-21T22:16:49,45211,17,7,10,b29d2eb78e508569fd41172c97bda00e,1ff18c355e629f191e610e6eb8b8afc3cd508c355ec3797d60140e799c13c92a
1462,banknote-authentication,1,active,ARFF,1586223,Class,2015-05-21T22:40:57,1372,5,4,1,baa2dc5b745775a943ebeb9c276401f8,0e244245f6aadcd0e27561d9a876c093006f7fa2886d486abcd1dc6d8d934037
1463,blogger,1,active,ARFF,1586224,Class,2015-05-21T22:45:55,100,6,0,6,8163aa79215d09b9685aaacffbbf3de3,13cdb8507d6f757219122fc1b9d3903fa2759e1e15c9797928d05c9308b312ee
1464,blood-transfusion-service-center,1,active,ARFF,1586225,Class,2015-05-21T22:49:48,748,5,4,1,c3242468edab8c2e7a907674122dc851,55bfb45d33ff652636d5ea705ccbc07fc3d5dfa377d119e0c78c81cd54531137
1467,climate-model-simulation-crashes,1,active,ARFF,1586232,Class,2015-05-21T23:11:45,540,21,20,1,c3d91dc521c59323cdfba6336a5d59a0,3d16cec725aa1aa5bfe377335e8846123c42f0a6b1891b69605cae5b73dafab7
1471,eeg-eye-state,1,active,ARFF,1587924,Class,2015-05-22T16:40:04,14980,15,14,1,32086b7bec4daaa9cbe5f19efa63368c,381cffaa9fcd88c6de2b06d3baf5b5757cef79c7090c61d56dc6ae823e5256c1
1473,fertility,1,active,ARFF,1587930,Class,2015-05-22T17:14:45,100,10,9,1,6bfc3c6c5c7cd86324ce16e63a623bef,f2d633b225adf86f99182090330e01fef8a34d382917b0f3ad383be02ba49029
1479,hill-valley,1,active,ARFF,1590101,Class,2015-05-22T21:11:58,1212,101,100,1,347b591c7006712869fcae81a88dc0db,1db624c2a330f9d3b78120bc6672640e805c80e4afcdfb3b744f75d85e64db0a
1480,ilpd,1,active,ARFF,1590565,Class,2015-05-22T22:40:56,583,11,9,2,155295549a459387fb71312caf1b8360,eb06f21a94d4abbda50ab060dc9b5b5834dfebdd219ecbc0421101d9663d9994
1484,lsvt,1,active,ARFF,1590985,Class,2015-05-22T23:41:48,126,311,310,1,0a1f038f043a272efd4b26898e303339,1bb2a9ece4cbf2d6b14b81b521715f7c8dbe8efddb4b7615edd142eed9ac8ffc
1485,madelon,1,active,ARFF,1590986,Class,2015-05-22T23:46:18,2600,501,500,1,9a4a0c7fa94e6f824962b4c6fbd1812c,18246f3d44b7dcd1b13125d9eac73a03c2ec757d0bd70c9d250b76ff9b6ff929
1486,nomao,1,active,ARFF,1592278,Class,2015-05-25T19:09:04,34465,119,89,30,8fc1ac73fbe5236892e166f9f24d7221,d6c2d7b8341487b7fa4b33a5ca2410219630b72480fdbbbf163bac87030e9cf9
1487,ozone-level-8hr,1,active,ARFF,1592279,Class,2015-05-25T19:22:29,2534,73,72,1,6e6b7aeb382e30ae79149e4e5845cf2d,3230d3231164162c301db0e6549c4a541102ea034fcf9b5ec372dddf679d34a5
1488,parkinsons,1,active,ARFF,1592280,Class,2015-05-25T19:30:39,195,23,22,1,40090f15c115d085e0f7e6653e55bcba,4e6a51ee9d5df3b601167c54d947e43e3d842a677aba5952dc587bba044e5194
1489,phoneme,1,active,ARFF,1592281,Class,2015-05-25T19:34:17,5404,6,5,1,902ff27649dbfb512f3fb01fc05c6b24,676e2a47193feddb703956ecd9f8b4b040eed058e7fbc9361125dd0166a95b66
1490,planning-relax,1,active,ARFF,1592282,Class,2015-05-25T19:48:11,182,13,12,1,52d8540e89a087b82ad97bd4d3d4fd71,9986df5aa55c109e6df6524e1501fea038d5f79df6c5c3493c2a3050320426f5
1494,qsar-biodeg,1,active,ARFF,1592286,Class,2015-05-25T21:14:53,1055,42,41,1,a2c189cd65511103fa540d7186155c24,50d767149786e8575498ad27888274e402004a8767a8f14b8dcee8fdd03dd7c6
1495,qualitative-bankruptcy,1,active,ARFF,1592287,Class,2015-05-25T21:22:25,250,7,0,7,276c34e643e965ddaf4d01cf3def47fe,15f53799eadc226c2dfac2453786be843b7669a53f461a511ddeeada4500217a
1496,ringnorm,1,active,ARFF,1592288,Class,2015-05-25T21:28:19,7400,21,20,1,0ce5d1e2ee37cb854c11c916053686d7,2f5ccea3281b9e40b6bc2038d7457460ba7d21c4abc7a39d2dd5a5ac73c07fd6
1498,sa-heart,1,active,ARFF,1592290,Class,2015-05-25T22:01:16,462,10,8,2,dd215cc6cc1de7f5fad15bca4b8f84a0,6666e751429fe6f84dcf5831f03a415cb723889b03ea2897ada1cd2d3e46a077
1502,skin-segmentation,1,active,ARFF,1592294,Class,2015-05-25T22:28:37,245057,4,3,1,5dd4d1f27c2b1c6361c18dfda6fb61d6,f3875a08c4cb4a5b012b96d0356bd113572877e7fb8221c46b9faee062646fae
1504,steel-plates-fault,1,active,ARFF,1592296,Class,2015-05-25T22:42:40,1941,34,33,1,7917ace4246897272fc35e17131f1b38,e52ab0944e9639e144212cd300625d535b3db37d9a3d93d95f8557b841016413
1506,thoracic-surgery,1,active,ARFF,1592298,Class,2015-05-25T23:02:18,470,17,3,14,1a00c945a6c5d87cb5a5f234649bcbb0,d2fe797d3b88ccf71dd378bf9ce439eba4171e70bfd32d092ac01715e56592cb
1507,twonorm,1,active,ARFF,1592299,Class,2015-05-25T23:17:08,7400,21,20,1,fcd5d8151b3f79825dc33c1a2f3a7cbb,2c8033473f44bba26aa590e6056af4e48144e9178145813a175d632e227c981e
1510,wdbc,1,active,ARFF,1592318,Class,2015-05-26T16:24:07,569,31,30,1,7aa183d3657e364911ced0cbd6b272bd,3e067ea2204b675ccd0bf8f2cc7131d892169e6208c01bb2ae7d3143b71feb0a
1511,wholesale-customers,1,active,ARFF,1681131,Channel,2015-05-26T17:15:57,440,9,7,2,f7a5dee2c0483a061a3769d1413d9c2f,48da1a59a8254402cd9a269dafc000c9deb6ab87664f3ccc8a064318d52e57ca
1524,vertebra-column,2,active,ARFF,1593720,Class,2015-06-01T17:35:02,310,7,6,1,33737c7a3b1679fcd8ec033690a11c30,1a115c7c90c40454ffccdc41cb38eb697cec13009f95b61a71831cf26a13cf3b
1547,autoUniv-au1-1000,1,active,ARFF,1593743,Class,2015-06-01T19:49:21,1000,21,20,1,c8bc2c789ed98038fbf7715abd0a12fc,79f38fad5fbd1ef36d9013afef894ca9b32b93a5e7b48eb646acf4cd2d6537cf
1556,acute-inflammations,2,active,ARFF,1593752,Class,2015-06-01T20:12:23,120,7,1,6,d761cd67328e6f86ba6ac8d4accf9192,b20f90f83305c561ba33e225d2f62edca7325c703b59d8d62876f550791638c0
1558,bank-marketing,2,active,ARFF,1593754,Class,2015-06-01T21:25:40,4521,17,7,10,3d1cec68f7802f952704f5348898fc7f,c3281aa84d46c08553f55cdb0338f4ffb5264b81bfeb11d88465729560ef63d0
1561,dbworld-bodies-stemmed,1,active,ARFF,1593757,Class,2015-06-01T22:26:05,64,3722,0,3722,ee8d3ea6ec302609ecc93de02d0ef197,0f7fd948eca682fa159fb4f4dd2bbd345eafb9b1f02af32f153c9267a9dbc927
1562,dbworld-bodies,1,active,ARFF,1593758,Class,2015-06-01T22:29:49,64,4703,0,4703,f27af54376df4aff352ef89efceb359a,7a0b40cd05f4fabafac72cf28fb3b8ec2eeba3c986e7e3479910ec9663505f60
1563,dbworld-subjects-stemmed,1,active,ARFF,1593759,Class,2015-06-01T22:32:10,64,230,0,230,05090effdc1449379806a4760969270d,97a45e0e846c25b74b7cd69b0b9f580a0918289ac752df5b59c715e246d6e087
1564,dbworld-subjects,1,active,ARFF,1593760,Class,2015-06-01T22:33:16,64,243,0,243,df247d5b55100a5dc6905631cab5deff,0562f9344bb8103548f1e9edd8eae329f462de85c32793ddc0a1f2750ea92472
1566,hill-valley,2,active,ARFF,1593762,Class,2015-06-01T22:45:05,1212,101,100,1,013f41a3998c187ae51b00a433fe4613,0b1b303a1413a0167f833aaec460b77185b00ee469586b956e3562a4ac01dfdd
1590,adult,2,active,ARFF,1595261,class,2015-06-09T16:39:06,48842,15,6,9,bb6510925e5d4b23d136715febb2cdf5,dfe0c360737447755de0badb48e8120b1d418b913ffc57f18b8b266dcfde0840
1597,creditcard,1,active,ARFF,1673544,Class,2015-06-25T16:52:17,284807,31,30,1,178bcf9bb1f31a3dfe12d0e577884add,fc60f3270694b4238601694e1c777ff278abef800d899168b735c70134976d12
1600,SPECTF,2,active,ARFF,1663773,OVERALL_DIAGNOSIS,2015-08-27T02:09:50,267,45,44,1,5e90f3902e4d35343b4a0b7d595befb3,f1d4e5578d9082baf27df5066acecb91f53daffdcfdccc4cd68a74fdec519971
4134,Bioresponse,1,active,ARFF,1681097,target,2015-11-04T23:59:56,3751,1777,1776,1,f34816f743ec2f535dd92b8e5e01bb59,a72757184335ebc7cae35a51ab17b55236db4bd40275550708825366bdc501ff
4135,Amazon_employee_access,1,active,ARFF,1681098,target,2015-11-05T00:06:06,32769,10,0,10,5502ee73e563ddf5b699ffe0c633905b,726aeae5f91861c1c30997e05147bd57c633a7aa8239bdb691606bbdda242e77
4136,Dexter,1,active,Sparse_ARFF,1681111,class,2015-11-08T01:18:07,600,20001,20000,1,1ffdf28d38bd17678ce2b83acf3c3c07,2edd908f3c503484fb0ead3963c6b63e9eb2f27ff9a6753c8356271dd38d4780
4137,Dorothea,1,active,Sparse_ARFF,1681112,class,2015-11-08T01:19:46,1150,100001,100000,1,9d9c44aee46b840d2bd075acb2af0ac5,871fdb6f345884bfc46cd38b3e22d55c14f03d883bd2e111c27a29c91d1af892
4154,CreditCardSubset,1,active,ARFF,1715885,Class,2015-12-02T23:53:52,14240,31,30,1,6064ff15b787bd88dcc9255b07f2108c,52518e1f137d7a4984b34429646fdd86d5abcde3b41f9b6f8c9c9b78aff2064a
4329,thoracic_surgery,1,active,ARFF,1761654,Risk1Yr,2016-01-18T11:54:36,470,17,3,14,a3eb84ef7b21eb1faba991cbac831235,f786c04fb845f58ac28af972453f9a8493505cac42c6245c0d9da91078967f8e
4534,PhishingWebsites,1,active,ARFF,1798106,Result,2016-02-16T15:30:33,11055,31,0,31,fa52215c3e8caba4b765afa33bc92657,5d02df4b04ca59d442e4f7ed3a923686f106c979074be8962be23b07df98b4a1
6332,cylinder-bands,2,active,ARFF,1854224,band_type,2016-03-30T22:09:17,540,40,18,22,59ec3d17d1fb9fa79c3108a7a5a9bc5e,c31ae93c260c9ec1612c768a6f1051137978cf3f5270b4bf12168d62277e0100
23381,dresses-sales,2,active,ARFF,1910507,Class,2016-04-11T19:57:27,500,13,1,12,996f7aacb2eab289cc1a968e263f5281,b664b1c68babe7cc42f6533c24cc18ea9d3bb1ca8eb8b2b7effa5ff6d253acda
23499,breast-cancer-dropped-missing-attributes-values,1,active,ARFF,1975719,Class,2016-05-23T10:44:15,277,10,0,10,03567a0484eab5ef4069f2396a50b50b,1878b0dd84a90274062577a8b744987ee65e3dbe31061dcb189bf3a30066c24e
23512,higgs,2,active,ARFF,2063675,class,2016-06-21T15:03:06,98050,29,28,1,1a216f3bb3f6a961b4023179fca78452,fb68ab16414dc222af3a166373f90a05b8501164c4fc7b403ee4d7e0b41b4b3c
23517,numerai28.6,2,active,ARFF,2160285,attribute_21,2016-07-07T00:59:06,96320,22,21,1,2a24bac4b82d3455436f6bcc328946a3,7780b52ba5a342559d13afd9bc1cb1878aef2201331db33d2e9bb6648a6461a2
